,Group,Phylogenetic Diversity,number_of_species_in_group,APWD,r_squared,expected_diversity,APWD_residuals,highlight_high,highlight_low
213,NSC,-0.8308643319415635,-0.9708682891234034,-1.4082922573496168,0.6413114009183472,-0.6551592075480044,-0.7531330498016124,False,False
214,NSW,-0.133742418478339,-0.2373600847840067,0.9630987054480782,0.6413114009183472,-0.09873074134132412,1.0618294467894023,False,False
215,NTA,0.4720901400797102,0.1512156976782091,0.8813171732017758,0.6413114009183472,0.38483242720381067,0.49648474599796516,False,False
216,NUE,-0.7621917823031715,-1.3606375673589184,-0.119091499554835,0.6413114009183472,-0.6003461816943733,0.48125468213953826,False,False
217,NUN,-1.1134390664821303,-1.3606375673589184,-1.907565317940956,0.6413114009183472,-0.8807045864732675,-1.0268607314676883,False,False
218,NWC,0.345642286431532,0.7425575116536355,0.509577564249162,0.6413114009183472,0.2839043342809446,0.22567322996821743,False,False
219,NWG,1.1498333899807414,1.0914737743627525,0.9332450912145424,0.6413114009183472,0.9257932401423867,0.007451851072155624,False,False
220,NWH,-0.5175832519500445,-0.6123776352883421,-1.3326489395880126,0.6413114009183472,-0.4051046511430018,-0.9275442884450107,False,False
221,NWJ,-0.6179218027073942,-0.6908187644805573,-1.585882160779844,0.6413114009183472,-0.48519283202079094,-1.100689328759053,False,False
222,NWM,0.0702458220704505,0.0370833440830452,-0.7667824938842391,0.6413114009183472,0.06408850393083021,-0.8308709978150693,False,False
223,NWT,-1.6783077373150332,-1.213130445937304,-1.9773551454767688,0.6413114009183472,-1.3315712168999398,-0.645783928576829,False,False
224,NWY,-0.411609163748422,-0.4715702278899226,-1.3107874229014709,0.6413114009183472,-0.320518299434821,-0.9902691234666499,False,False
225,NZN,-1.0631595424876008,-0.5395487887108873,-2.05722321470754,0.6413114009183472,-0.8405724978420386,-1.2166507168655016,False,True
226,NZS,-1.0625806749819375,-0.6123776352883421,-1.4487752688248936,0.6413114009183472,-0.8401104576277051,-0.6086648111971885,False,False
227,OFS,-0.4093914925531765,-0.6123776352883421,-0.1918779969712164,0.6413114009183472,-0.31874819960308437,0.12687020263186796,False,False
228,OGA,-1.1590590916384884,-1.5340381556825426,-0.5870406613404272,0.6413114009183472,-0.9171175583449395,0.33007689700451226,False,False
229,OHI,-0.63543017758971,-0.6123776352883421,-1.5503048434444022,0.6413114009183472,-0.49916765908244587,-1.0511371843619564,False,False
230,OKL,-0.6174764099192638,-0.5395487887108873,-1.3527605833406002,0.6413114009183472,-0.4848373285985449,-0.8679232547420553,False,False
231,OMA,-0.0352769838609279,-0.1375911635537256,-0.2376467434533978,0.6413114009183472,-0.020137643490828097,-0.21750909996256973,False,False
232,ONT,-0.202052412826854,-0.1375911635537256,-1.0628402852206091,0.6413114009183472,-0.15325438297109814,-0.909585902249511,False,False
233,ORE,-0.4011617829370851,-0.5395487887108873,-0.2436774717997332,0.6413114009183472,-0.31217941355494694,0.06850194175521374,False,False
234,PAK,0.8469182976567861,0.965132346865476,1.3352112241304828,0.6413114009183472,0.6840126032731012,0.6511986208573816,False,False
235,PAL,-0.0604079990674312,0.1866512807783093,0.149489329727853,0.6413114009183472,-0.04019670629679033,0.18968603602464335,False,False
236,PAN,1.455317510930172,1.354880366926274,1.469460492194498,0.6413114009183472,1.169624423164515,0.29983606902998305,False,False
237,PAR,0.7147619640076209,0.7830094256513634,0.8816279803627309,0.6413114009183472,0.5785281182615961,0.3030998621011348,False,False
238,PEI,-1.2489387444590836,-1.3606375673589184,-1.9600776506794355,0.6413114009183472,-0.9888576606086893,-0.9712199900707462,False,False
239,PEN,-0.4126762827699386,-0.5395487887108873,-1.2433415921817796,0.6413114009183472,-0.32137005203208574,-0.921971540149694,False,False
240,PER,1.7246517634634757,1.6769644200842262,1.2622249180610423,0.6413114009183472,1.3846015199100683,-0.12237660184902599,False,False
241,PHI,1.517056838656032,1.400702438085161,1.192130516205743,0.6413114009183472,1.2189034929623175,-0.02677297675657453,False,False
242,PIT,-1.4498858831265256,-2.0137945668490214,-1.4675909449018514,0.6413114009183472,-1.1492495605015969,-0.3183413844002545,False,False
243,POL,-0.2761032666333507,0.220928367474343,-0.3554161679207041,0.6413114009183472,-0.21236026131043645,-0.14305590661026762,False,False
244,POR,-0.3357550127418187,0.0765290130562803,0.7186872686630476,0.6413114009183472,-0.2599730661192701,0.9786603347823177,False,False
245,PRM,-0.4313942747688793,-0.0465899257343305,0.0555330397913993,0.6413114009183472,-0.33631037075868814,0.3918434105500874,False,False
246,PUE,0.0967561324462617,0.1866512807783093,0.5915026189329669,0.6413114009183472,0.08524849195615834,0.5062541269768085,False,False
247,QLD,0.9326708352773694,0.8779247069864101,0.9668756509572338,0.6413114009183472,0.7524585265184461,0.2144171244387877,False,False
248,QUE,-0.2807466703457117,-0.2911066102048046,-1.107394556375862,0.6413114009183472,-0.2160665312694624,-0.8913280251063996,False,False
249,REU,-0.7027848670185388,-1.0846843279216114,0.0359232351460606,0.6413114009183472,-0.552928795846206,0.5888520309922666,False,False
250,RHO,-0.5786479220544717,-0.7758306895441908,-1.408897201016369,0.6413114009183472,-0.4538452230134567,-0.9550519780029123,False,False
251,ROD,-2.1235021938365857,-2.0137945668490214,0.5036618839124783,0.6413114009183472,-1.6869163349085878,2.190578218821066,True,False
252,ROM,0.1145044574750321,0.6111107467498976,0.2994384636621556,0.6413114009183472,0.09941484232152714,0.20002362134062845,False,False
253,RUC,-0.4689908793542097,-0.0465899257343305,0.2951897460635714,0.6413114009183472,-0.36631921228264347,0.6615089583462148,False,False
254,RUE,-0.394705652499324,0.0765290130562803,-0.5835314752462915,0.6413114009183472,-0.3070262621653038,-0.27650521308098763,False,False
255,RUN,-0.5631584649720442,0.0370833440830452,-0.9660715618500192,0.6413114009183472,-0.4414818548847284,-0.5245897069652907,False,False
256,RUS,-0.2732152044184576,0.1145389224482926,0.0588534559822473,0.6413114009183472,-0.21005506906571264,0.2689085250479599,False,False
257,RUW,-0.8688808504026836,-0.1375911635537256,-0.7718778273329234,0.6413114009183472,-0.6855032157470163,-0.08637461158590709,False,False
258,RWA,0.5795562218746101,0.3773202831553167,0.6834977027810586,0.6413114009183472,0.47060965771046914,0.21288804507058945,False,False
259,SAK,-0.8284499846361024,-0.9708682891234034,-1.0753034964145525,0.6413114009183472,-0.6532321248640102,-0.4220713715505423,False,False
260,SAM,-0.2960187621422182,-0.6908187644805573,0.7446754077470042,0.6413114009183472,-0.22825640286865148,0.9729318106156557,False,False
261,SAR,-0.4033153588279262,-0.0465899257343305,0.826754173416185,0.6413114009183472,-0.3138983538244434,1.1406525272406283,False,False
262,SAS,-0.7622170668415115,-0.8686427403087341,0.4529681493605247,0.6413114009183472,-0.6003663632962072,1.053334512656732,False,False
263,SAU,0.2863106888344157,0.1866512807783093,-0.5648609273359497,0.6413114009183472,0.23654706547189722,-0.8014079928078469,False,False
264,SCA,-0.2466862362147162,-0.4078260557832601,-0.5790669236577182,0.6413114009183472,-0.18888018874338816,-0.39018673491433,False,False
265,SCI,-0.4773454213474875,-0.8686427403087341,-0.4350913776894654,0.6413114009183472,-0.3729876369834029,-0.06210374070606245,False,False
266,SCS,-0.7422190783495282,-1.0846843279216114,-0.2424432465367597,0.6413114009183472,-0.5844043775245461,0.3419611309877864,False,False
267,SCZ,-0.8397294618942052,-1.3606375673589184,-0.0790548731060942,0.6413114009183472,-0.6622351731244782,0.5831803000183841,False,False
268,SDA,-0.5672218609601208,-0.5395487887108873,-1.458799706805574,0.6413114009183472,-0.444725174530217,-1.014074532275357,False,False
269,SEL,-1.402983837357319,-1.7447056892362882,-0.5239352627279988,0.6413114009183472,-1.1118133059737985,0.5878780432457996,False,False
270,SEN,0.9201742291930696,0.8596013411073246,0.6885428145484029,0.6413114009183472,0.7424839908999458,-0.05394117635154283,False,False
271,SEY,-0.9064940610999714,-1.213130445937304,0.5153688756862663,0.6413114009183472,-0.7155253119302037,1.23089418761647,True,False
272,SIC,-0.4365014865268516,-0.0039131215192864,0.4904700410536015,0.6413114009183472,-0.34038684282218057,0.830856883875782,False,False
273,SIE,1.0019125264198845,1.1495104228008612,1.4436930487642388,0.6413114009183472,0.8077258294907244,0.6359672192735144,False,False
274,SIN,-0.5189623471388264,-0.3478112764350301,-0.3999815676340976,0.6413114009183472,-0.4062054167419983,0.006223849107900692,False,False
275,SOA,-2.1235021938365857,-2.0137945668490214,-1.1505209002923595,0.6413114009183472,-1.6869163349085878,0.5363954346162283,False,False
276,SOC,-0.5309246053193378,-0.6908187644805573,-0.266607489010455,0.6413114009183472,-0.41575344678265974,0.14914595777220474,False,False
277,SOL,0.3533910639904763,0.2541216101099962,1.0867801826379708,0.6413114009183472,0.2900892501885229,0.796690932449448,False,False
278,SOM,0.4861934874034022,0.3773202831553167,0.5139225991743561,0.6413114009183472,0.3960894308471426,0.11783316832721352,False,False
279,SPA,0.0978095884013859,0.53875848842133,0.5333426464387028,0.6413114009183472,0.0860893389730223,0.4472533074656805,False,False
280,SRL,1.662087258637728,1.3894256513837262,1.2711591839119825,0.6413114009183472,1.334663810612959,-0.06350462670097645,False,False
281,SUD,1.082546770871424,1.1352899663565683,1.8294639925601268,0.6413114009183472,0.8720864357166991,0.9573775568434277,False,False
282,SUL,1.1062649535201607,0.9981301919424256,0.9014676037455176,0.6413114009183472,0.891017804445137,0.010449799300380591,False,False
283,SUM,1.7392959331114026,1.4660280750138088,0.9325083228840492,0.6413114009183472,1.39629019688134,-0.46378187399729076,False,False
284,SUR,1.2215500215378388,1.204599274217144,0.7843037373142275,0.6413114009183472,0.9830359899801889,-0.1987322526659614,False,False
285,SWC,-0.1444965297402069,-0.4078260557832601,-0.0216710134965718,0.6413114009183472,-0.10731445319902462,0.08564343970245282,False,False
286,SWE,-0.6314434592779613,-0.2373600847840067,-0.6786428471988009,0.6413114009183472,-0.49598554199135636,-0.1826573052074445,False,False
287,SWI,0.0441075438922741,0.5875361130708013,0.055888878700706,0.6413114009183472,0.0432254644034786,0.0126634142972274,False,False
288,SWZ,0.5135735098200488,0.3773202831553167,0.9798585808093356,0.6413114009183472,0.41794360525160695,0.5619149755577286,False,False
289,TAI,1.4232895284000626,1.354880366926274,0.6148225799362894,0.6413114009183472,1.1440603419747717,-0.5292377620384823,False,False
290,TAN,1.5841250342152209,1.566940682918563,1.3384514087161423,0.6413114009183472,1.2724359561736003,0.06601545254254204,False,False
291,TAS,-1.4498858831265256,-2.0137945668490214,-1.1901519136227083,0.6413114009183472,-1.1492495605015969,-0.04090235312111146,False,False
292,TCI,-0.6790305689427815,-0.9708682891234034,-0.5837019373541835,0.6413114009183472,-0.5339686005219096,-0.04973333683227388,False,False
293,TCS,0.0456340922906444,0.4611131282587262,0.2152395645334384,0.6413114009183472,0.044443924141282065,0.17079564039215633,False,False
294,TEN,-0.2075114955471064,-0.4715702278899226,-0.5977621395358875,0.6413114009183472,-0.1576117112464855,-0.44015042828940204,False,False
295,TEX,0.1630881364575602,0.1512156976782091,-0.2035277649828644,0.6413114009183472,0.13819334211739098,-0.3417211071002554,False,False
296,THA,2.417828198020495,2.2400104353614547,1.2334229087429474,0.6413114009183472,1.9378807854764704,-0.704457876733523,False,False
297,TKM,-0.4633121465310171,-0.2911066102048046,0.0062630646584042,0.6413114009183472,-0.3617865637834606,0.3680496284418648,False,False
298,TOG,0.7356004306094368,0.7830094256513634,1.2966017267457766,0.6413114009183472,0.5951609564860385,0.7014407702597381,False,False
299,TON,-0.3548803458366834,-0.6908187644805573,0.7210436322248779,0.6413114009183472,-0.2752385161849548,0.9962821484098328,False,False
300,TRT,0.6392615160772857,0.6111107467498976,0.5886110689990323,0.6413114009183472,0.5182652035138875,0.07034586548514477,False,False
301,TUA,-1.1233760112743676,-1.5340381556825426,-0.6933979479260575,0.6413114009183472,-0.8886360527530415,0.195238104826984,False,False
302,TUB,-0.9989096324544816,-1.3606375673589184,-1.3279588420969897,0.6413114009183472,-0.7892895325482906,-0.5386693095486991,False,False
303,TUE,-0.1597115222762207,0.1145389224482926,0.35090394428992,0.6413114009183472,-0.11945874933526544,0.47036269362518546,False,False
304,TUN,-0.4588625371026864,-0.2373600847840067,-0.0303919734023557,0.6413114009183472,-0.35823497646191893,0.3278430030595632,False,False
305,TUR,0.3231343796611457,0.700515240754854,0.5973032986636145,0.6413114009183472,0.26593898302760216,0.3313643156360124,False,False
306,TVA,-0.4188943448450438,-0.2373600847840067,-1.0867580057246604,0.6413114009183472,-0.3263331821193904,-0.76042482360527,False,False
307,TVL,0.8633240976580049,0.700515240754854,0.8404038931950822,0.6413114009183472,0.6971073775948861,0.14329651560019618,False,False
308,TZK,-0.0468225408884728,0.1145389224482926,0.4602608882526466,0.6413114009183472,-0.02935307118614106,0.48961395943878766,False,False
309,UGA,1.1303205024586551,1.191086799262218,1.195671098187627,0.6413114009183472,0.9102184520522535,0.2854526461353736,False,False
310,UKR,0.0547930031295272,0.5135030942945985,0.4868478568049645,0.6413114009183472,0.05175437961797989,0.4350934771869846,False,False
311,URU,-0.1999206354944906,-0.3478112764350301,0.7383415304229372,0.6413114009183472,-0.15155284186554271,0.8898943722884799,False,False
312,UTA,-0.2536980282037941,-0.0910936706383567,-0.9750042338522577,0.6413114009183472,-0.1944768578288002,-0.7805273760234575,False,False
313,UZB,-0.139881912956015,0.0370833440830452,0.6216771240482853,0.6413114009183472,-0.10363116037782576,0.7253082844261111,False,False
314,VAN,0.1961569892547853,-0.0465899257343305,0.7830453540654592,0.6413114009183472,0.16458822468500822,0.6184571293804509,False,False
315,VEN,1.722744494425738,1.6324472564544497,1.4933753582685156,0.6413114009183472,1.3830791767376387,0.11029618153087695,False,False
316,VER,-0.4673941951580295,-0.5395487887108873,-1.2756993955004243,0.6413114009183472,-0.3650447715841962,-0.9106546239162281,False,False
317,VIC,-1.7916431982894347,-1.7447056892362882,-1.7070414649653238,0.6413114009183472,-1.4220332659316837,-0.28500819903364016,False,False
318,VIE,2.4038250694649537,2.218741337222272,1.2092520270852094,0.6413114009183472,1.9267037744059872,-0.7174517473207778,False,False
319,VNA,-0.0407250963514931,-0.2373600847840067,0.3546850119098912,0.6413114009183472,-0.02448621555304684,0.3791712274629381,False,False
320,VRG,-0.128258165745159,-0.4078260557832601,-0.4417449166063665,0.6413114009183472,-0.09435332287594672,-0.3473915937304198,False,False
321,WAL,-0.45702917436053,-0.9708682891234034,0.532220503609815,0.6413114009183472,-0.35677162378440713,0.8889921273942221,False,False
322,WAS,-0.5289457384981022,-0.7758306895441908,-0.3117627439320407,0.6413114009183472,-0.41417395572248455,0.10241121179044388,False,False
323,WAU,-0.0826868697094607,-0.3478112764350301,0.7696890081875469,0.6413114009183472,-0.05797924559264546,0.8276682537801924,False,False
324,WDC,-2.155405867884763,-1.3606375673589184,-1.5590045922763252,0.6413114009183472,-1.712381195608196,0.15337660333187086,False,False
325,WHM,1.331415546304621,1.269752601649205,1.2355053326790246,0.6413114009183472,1.070728406836337,0.16477692584268766,False,False
326,WIN,0.3130715864823575,0.2541216101099962,0.4654914619483021,0.6413114009183472,0.2579070671372928,0.20758439481100932,False,False
327,WIS,-0.4343155922829657,-0.4715702278899226,-1.367434618170646,0.6413114009183472,-0.338642106703683,-1.0287925114669632,False,False
328,WSA,-3.023969764977934,-2.0137945668490214,-1.75463528700029,0.6413114009183472,-2.4056511498707156,0.6510158628704257,False,False
329,WSB,-0.0849230804129376,0.3175208796893813,-0.5629727554044938,0.6413114009183472,-0.05976414328101265,-0.5032086121234811,False,False
330,WVA,-0.8444831018195256,-0.8686427403087341,-1.5286490201467235,0.6413114009183472,-0.6660294313761009,-0.8626195887706226,False,False
331,WYO,-0.6425115143770274,-0.4078260557832601,-0.8686735845226079,0.6413114009183472,-0.5048198374047212,-0.36385374711788665,False,False
332,XMS,-1.1436225237504456,-1.7447056892362882,-0.2225661932123303,0.6413114009183472,-0.9047964052904213,0.682230212078091,False,False
333,YAK,-0.6475134135690396,-0.3478112764350301,-0.9075971855194368,0.6413114009183472,-0.508812251130041,-0.3987849343893958,False,False
334,YEM,0.2594528371293268,0.1512156976782091,-0.473213553876443,0.6413114009183472,0.2151096770592642,-0.6883232309357072,False,False
335,YUG,0.2491069564569007,0.8219889543502039,0.4736322440689515,0.6413114009183472,0.20685180651619586,0.2667804375527556,False,False
336,YUK,-1.6169643546153625,-1.213130445937304,-1.621052781703897,0.6413114009183472,-1.2826081823312268,-0.33844459937267035,False,False
337,ZAI,1.6987213896018574,1.8006774286986813,1.534507071524642,0.6413114009183472,1.3639044253598378,0.17060264616480425,False,False
338,ZAM,1.2481235032927127,1.076465400425215,0.9472985526498724,0.6413114009183472,1.0042464001094291,-0.05694784745955672,False,False
339,ZIM,1.1323574092006017,0.9981301919424256,0.999591979092704,0.6413114009183472,0.9118442693911416,0.08774770970156243,False,False
