,Group,PD,SR,APWD_Rare,APWD_Rare_loess_prediction,APWD_Rare_residuals,APWD_Rare_highlight_high,APWD_Rare_highlight_low,R2
212,NRU,-0.9992542342584176,-1.5340381556825426,-0.4291206353001551,-1.0063992451693309,0.5772786098691758,False,False,0.6820337691066194
213,NSC,-0.8308643319415635,-0.9708682891234034,-1.2812230697099642,-0.8598606900226982,-0.4213623796872661,False,False,0.6820337691066194
214,NSW,-0.133742418478339,-0.2373600847840067,1.138417704108405,-0.1656879896474642,1.304105693755869,True,False,0.6820337691066194
215,NTA,0.4720901400797102,0.1512156976782091,1.161352317812317,0.5423179044354234,0.6190344133768937,False,False,0.6820337691066194
216,NUE,-0.7621917823031715,-1.3606375673589184,0.0172445675637639,-0.7982595649596674,0.8155041325234313,False,False,0.6820337691066194
217,NUN,-1.1134390664821303,-1.3606375673589184,-2.030770611310942,-1.0885804033923017,-0.9421902079186402,False,False,0.6820337691066194
218,NWC,0.345642286431532,0.7425575116536355,0.2756484862760054,0.4133011091763743,-0.1376526229003689,False,False,0.6820337691066194
219,NWG,1.1498333899807414,1.0914737743627525,1.093868686482463,1.0409082020083384,0.05296048447412449,False,False,0.6820337691066194
220,NWH,-0.5175832519500445,-0.6123776352883421,-1.173261458904109,-0.5679690104596533,-0.6052924484444557,False,False,0.6820337691066194
221,NWJ,-0.6179218027073942,-0.6908187644805573,-1.4096629701460872,-0.6644714879871108,-0.7451914821589765,False,False,0.6820337691066194
222,NWM,0.0702458220704505,0.0370833440830452,-0.429517283338178,0.08259760568880593,-0.512114889026984,False,False,0.6820337691066194
223,NWT,-1.6783077373150332,-1.213130445937304,-2.065119535123717,-1.4075911848129388,-0.6575283503107783,False,False,0.6820337691066194
224,NWY,-0.411609163748422,-0.4715702278899226,-1.0411578583403276,-0.4632798990741132,-0.5778779592662144,False,False,0.6820337691066194
225,NZN,-1.0631595424876008,-0.5395487887108873,-2.0811910680828856,-1.054352407199282,-1.0268386608836035,False,False,0.6820337691066194
226,NZS,-1.0625806749819375,-0.6123776352883421,-1.6008647333112729,-1.0539427602274807,-0.5469219730837922,False,False,0.6820337691066194
227,OFS,-0.4093914925531765,-0.6123776352883421,-0.0486876663254659,-0.4610928608571644,0.4124051945316985,False,False,0.6820337691066194
228,OGA,-1.1590590916384884,-1.5340381556825426,-0.5147041148294138,-1.1179432110093477,0.6032390961799339,False,False,0.6820337691066194
229,OHI,-0.63543017758971,-0.6123776352883421,-1.3439265801307938,-0.6809284518422852,-0.6629981282885086,False,False,0.6820337691066194
230,OKL,-0.6174764099192638,-0.5395487887108873,-1.1361669448624685,-0.6640518535977544,-0.47211509126471407,False,False,0.6820337691066194
231,OMA,-0.0352769838609279,-0.1375911635537256,-0.3715888325748525,-0.047214572961473085,-0.3243742596133794,False,False,0.6820337691066194
232,ONT,-0.202052412826854,-0.1375911635537256,-0.5615240275385062,-0.24247370878042915,-0.319050318758077,False,False,0.6820337691066194
233,ORE,-0.4011617829370851,-0.5395487887108873,-0.5876951749605949,-0.4529773212136071,-0.13471785374698775,False,False,0.6820337691066194
234,PAK,0.8469182976567861,0.965132346865476,1.2179918161924088,0.85057218950176,0.36741962669064887,False,False,0.6820337691066194
235,PAL,-0.0604079990674312,0.1866512807783093,0.2006834474932371,-0.07893497299307946,0.2796184204863166,False,False,0.6820337691066194
236,PAN,1.455317510930172,1.354880366926274,1.321649303928934,1.1890137609128595,0.1326355430160746,False,False,0.6820337691066194
237,PAR,0.7147619640076209,0.7830094256513634,1.008632331957611,0.7551615172089908,0.2534708147486201,False,False,0.6820337691066194
238,PEI,-1.2489387444590836,-1.3606375673589184,-1.9631161469489775,-1.1737101823594267,-0.7894059645895508,False,False,0.6820337691066194
239,PEN,-0.4126762827699386,-0.5395487887108873,-0.9777995207188516,-0.46433229530035625,-0.5134672254184953,False,False,0.6820337691066194
240,PER,1.7246517634634757,1.6769644200842262,1.262302048207747,1.3070492584769784,-0.04474721026923145,False,False,0.6820337691066194
241,PHI,1.517056838656032,1.400702438085161,1.4109917392067746,1.2168708079662054,0.19412093124056917,False,False,0.6820337691066194
242,PIT,-1.4498858831265256,-2.0137945668490214,-1.417206514363204,-1.2960559063674928,-0.1211506079957112,False,False,0.6820337691066194
243,POL,-0.2761032666333507,0.220928367474343,-0.780456293310181,-0.3243937755038546,-0.45606251780632634,False,False,0.6820337691066194
244,POR,-0.3357550127418187,0.0765290130562803,0.4762589958712644,-0.38713469315227017,0.8633936890235345,False,False,0.6820337691066194
245,PRM,-0.4313942747688793,-0.0465899257343305,0.2176304208199114,-0.4829018643225236,0.7005322851424349,False,False,0.6820337691066194
246,PUE,0.0967561324462617,0.1866512807783093,0.6829437880530508,0.11602292621636849,0.5669208618366823,False,False,0.6820337691066194
247,QLD,0.9326708352773694,0.8779247069864101,1.084380492130419,0.9084750826156353,0.17590540951478373,False,False,0.6820337691066194
248,QUE,-0.2807466703457117,-0.2911066102048046,-0.8481172434505666,-0.329601515144146,-0.5185157283064206,False,False,0.6820337691066194
249,REU,-0.7027848670185388,-1.0846843279216114,0.0388065303745981,-0.7439383028224351,0.7827448331970333,False,False,0.6820337691066194
250,RHO,-0.5786479220544717,-0.7758306895441908,-1.2879729675259093,-0.6266650903137696,-0.6613078772121397,False,False,0.6820337691066194
251,ROD,-2.1235021938365857,-2.0137945668490214,0.5394004103664143,-1.5997070379744096,2.139107448340824,True,False,0.6820337691066194
252,ROM,0.1145044574750321,0.6111107467498976,-0.3487706445750534,0.13815774325348262,-0.48692838782853604,False,False,0.6820337691066194
253,RUC,-0.4689908793542097,-0.0465899257343305,-0.2843386996004782,-0.5202438694392852,0.23590516983880705,False,False,0.6820337691066194
254,RUE,-0.394705652499324,0.0765290130562803,-0.943016805230624,-0.4466114445666157,-0.4964053606640083,False,False,0.6820337691066194
255,RUN,-0.5631584649720442,0.0370833440830452,-1.1686192123510204,-0.611782680171775,-0.5568365321792454,False,False,0.6820337691066194
256,RUS,-0.2732152044184576,0.1145389224482926,-0.4120422060548125,-0.32114279033702436,-0.09089941571778815,False,False,0.6820337691066194
257,RUW,-0.8688808504026836,-0.1375911635537256,-1.1510975738579594,-0.8937207467437464,-0.25737682711421306,False,False,0.6820337691066194
258,RWA,0.5795562218746101,0.3773202831553167,0.7380735404409888,0.6411124853995884,0.0969610550414004,False,False,0.6820337691066194
259,SAK,-0.8284499846361024,-0.9708682891234034,-1.032957161794704,-0.8577065256570743,-0.1752506361376297,False,False,0.6820337691066194
260,SAM,-0.2960187621422182,-0.6908187644805573,0.837476415242367,-0.3450017618307412,1.1824781770731083,True,False,0.6820337691066194
261,SAR,-0.4033153588279262,-0.0465899257343305,0.5480330166850752,-0.4551009371897843,1.0031339538748596,False,False,0.6820337691066194
262,SAS,-0.7622170668415115,-0.8686427403087341,0.7628504808121628,-0.7982824160574581,1.561132896869621,True,False,0.6820337691066194
263,SAU,0.2863106888344157,0.1866512807783093,-0.3798346858442735,0.3456931198094198,-0.7255278056536933,False,False,0.6820337691066194
264,SCA,-0.2466862362147162,-0.4078260557832601,-0.3900174783438597,-0.2928272923097213,-0.09719018603413837,False,False,0.6820337691066194
265,SCI,-0.4773454213474875,-0.8686427403087341,-0.382145778898353,-0.5285922915818221,0.1464465126834691,False,False,0.6820337691066194
266,SCS,-0.7422190783495282,-1.0846843279216114,-0.0880451053379956,-0.7801554769956928,0.6921103716576972,False,False,0.6820337691066194
267,SCZ,-0.8397294618942052,-1.3606375673589184,0.2076649416446538,-0.8677658589970947,1.0754308006417486,False,False,0.6820337691066194
268,SDA,-0.5672218609601208,-0.5395487887108873,-1.2282442893654142,-0.6156568946468788,-0.6125873947185354,False,False,0.6820337691066194
269,SEL,-1.402983837357319,-1.7447056892362882,-0.428376314126868,-1.2683430645027416,0.8399667503758736,False,False,0.6820337691066194
270,SEN,0.9201742291930696,0.8596013411073246,0.7898368805817608,0.900220223342978,-0.1103833427612172,False,False,0.6820337691066194
271,SEY,-0.9064940610999714,-1.213130445937304,0.5850665886436033,-0.9274648077010158,1.512531396344619,True,False,0.6820337691066194
272,SIC,-0.4365014865268516,-0.0039131215192864,0.2530507417143404,-0.48800565579724714,0.7410563975115876,False,False,0.6820337691066194
273,SIE,1.0019125264198845,1.1495104228008612,1.4519658778395037,0.9543138025403626,0.49765207529914113,False,False,0.6820337691066194
274,SIN,-0.5189623471388264,-0.3478112764350301,-0.2792547820652156,-0.5693048158195162,0.2900500337543006,False,False,0.6820337691066194
275,SOA,-2.1235021938365857,-2.0137945668490214,-1.4364953509977216,-1.5997070379744096,0.16321168697668798,False,False,0.6820337691066194
276,SOC,-0.5309246053193378,-0.6908187644805573,-0.2457916087105033,-0.5808654827590654,0.33507387404856204,False,False,0.6820337691066194
277,SOL,0.3533910639904763,0.2541216101099962,1.2762304557650186,0.4223351056992293,0.8538953500657893,False,False,0.6820337691066194
278,SOM,0.4861934874034022,0.3773202831553167,0.6656699804585624,0.5553647745652458,0.1103052058933166,False,False,0.6820337691066194
279,SPA,0.0978095884013859,0.53875848842133,0.0150009097116359,0.11735383809670022,-0.10235292838506432,False,False,0.6820337691066194
280,SRL,1.662087258637728,1.3894256513837262,1.2899520704448115,1.2804445629672805,0.00950750747753104,False,False,0.6820337691066194
281,SUD,1.082546770871424,1.1352899663565683,1.945462371391312,1.0037279564631498,0.9417344149281621,False,False,0.6820337691066194
282,SUL,1.1062649535201607,0.9981301919424256,1.2295479772278906,1.0171447774596134,0.21240319976827715,False,False,0.6820337691066194
283,SUM,1.7392959331114026,1.4660280750138088,1.10959042941103,1.3132021803016605,-0.20361175089063055,False,False,0.6820337691066194
284,SUR,1.2215500215378388,1.204599274217144,0.8907979389203349,1.0779806084504966,-0.18718266953016172,False,False,0.6820337691066194
285,SWC,-0.1444965297402069,-0.4078260557832601,0.1495731976799444,-0.17776389547475732,0.3273370931547017,False,False,0.6820337691066194
286,SWE,-0.6314434592779613,-0.2373600847840067,-0.8285435249378975,-0.677187216920041,-0.1513563080178565,False,False,0.6820337691066194
287,SWI,0.0441075438922741,0.5875361130708013,-0.5973334558242398,0.04992684883104821,-0.647260304655288,False,False,0.6820337691066194
288,SWZ,0.5135735098200488,0.3773202831553167,1.1429662178933222,0.5801762062676048,0.5627900116257174,False,False,0.6820337691066194
289,TAI,1.4232895284000626,1.354880366926274,0.6014104212900433,1.1743657098084976,-0.5729552885184543,False,False,0.6820337691066194
290,TAN,1.5841250342152209,1.566940682918563,1.355414120409988,1.2465938920150557,0.10882022839493244,False,False,0.6820337691066194
291,TAS,-1.4498858831265256,-2.0137945668490214,-1.1405886630160065,-1.2960559063674928,0.15546724335148632,False,False,0.6820337691066194
292,TCI,-0.6790305689427815,-0.9708682891234034,-0.3858550787596009,-0.7219701153023143,0.33611503654271335,False,False,0.6820337691066194
293,TCS,0.0456340922906444,0.4611131282587262,-0.2649822889516099,0.051887056583335506,-0.3168693455349454,False,False,0.6820337691066194
294,TEN,-0.2075114955471064,-0.4715702278899226,-0.3939212405292027,-0.24847730685508315,-0.14544393367411954,False,False,0.6820337691066194
295,TEX,0.1630881364575602,0.1512156976782091,0.0713308423225813,0.1979545285248739,-0.1266236862022926,False,False,0.6820337691066194
296,THA,2.417828198020495,2.2400104353614547,1.2658322110432512,1.564124639005259,-0.29829242796200783,False,False,0.6820337691066194
297,TKM,-0.4633121465310171,-0.2911066102048046,-0.3993440725450106,-0.5145410605055969,0.1151969879605863,False,False,0.6820337691066194
298,TOG,0.7356004306094368,0.7830094256513634,1.3821274674433324,0.7704918917876171,0.6116355756557152,False,False,0.6820337691066194
299,TON,-0.3548803458366834,-0.6908187644805573,0.8406059066862557,-0.40631280453005414,1.2469187112163098,True,False,0.6820337691066194
300,TRT,0.6392615160772857,0.6111107467498976,0.6317829323786351,0.6937371520578323,-0.06195421967919712,False,False,0.6820337691066194
301,TUA,-1.1233760112743676,-1.5340381556825426,-0.6300696518758135,-1.095083380961256,0.46501372908544236,False,False,0.6820337691066194
302,TUB,-0.9989096324544816,-1.3606375673589184,-1.3437152858534631,-1.0061249477639136,-0.3375903380895495,False,False,0.6820337691066194
303,TUE,-0.1597115222762207,0.1145389224482926,0.2125161777325564,-0.19448279846004402,0.4069989761926004,False,False,0.6820337691066194
304,TUN,-0.4588625371026864,-0.2373600847840067,0.0714834358280083,-0.51005587489512,0.5815393107231284,False,False,0.6820337691066194
305,TUR,0.3231343796611457,0.700515240754854,0.1836949494359619,0.3879951447228707,-0.20430019528690882,False,False,0.6820337691066194
306,TVA,-0.4188943448450438,-0.2373600847840067,-1.203484585208495,-0.47046476691476313,-0.7330198182937319,False,False,0.6820337691066194
307,TVL,0.8633240976580049,0.700515240754854,1.0041476385103192,0.8617169228082564,0.14243071570206278,False,False,0.6820337691066194
308,TZK,-0.0468225408884728,0.1145389224482926,-0.0016232529080051,-0.061781425042166487,0.060158172134161386,False,False,0.6820337691066194
309,UGA,1.1303205024586551,1.191086799262218,1.3341032250705125,1.0303991215373545,0.303704103533158,False,False,0.6820337691066194
310,UKR,0.0547930031295272,0.5135030942945985,-0.0756050876908393,0.06309644204442853,-0.13870152973526784,False,False,0.6820337691066194
311,URU,-0.1999206354944906,-0.3478112764350301,0.8872212958329667,-0.23995621558027908,1.1271775114132458,False,False,0.6820337691066194
312,UTA,-0.2536980282037941,-0.0910936706383567,-0.6047921925521565,-0.30030198472458297,-0.3044902078275736,False,False,0.6820337691066194
313,UZB,-0.139881912956015,0.0370833440830452,0.219302988625547,-0.17265233085882262,0.3919553194843696,False,False,0.6820337691066194
314,VAN,0.1961569892547853,-0.0465899257343305,0.8110815872377537,0.23796835068364622,0.5731132365541075,False,False,0.6820337691066194
315,VEN,1.722744494425738,1.6324472564544497,1.3403574385462351,1.3062457927777478,0.03411164576848735,False,False,0.6820337691066194
316,VER,-0.4673941951580295,-0.5395487887108873,-1.0522575908744178,-0.5186427779809997,-0.5336148128934182,False,False,0.6820337691066194
317,VIC,-1.7916431982894347,-1.7447056892362882,-1.6923470699201486,-1.4557735965946494,-0.23657347332549916,False,False,0.6820337691066194
318,VIE,2.4038250694649537,2.218741337222272,1.1673562182279544,1.5596400493477995,-0.3922838311198451,False,False,0.6820337691066194
319,VNA,-0.0407250963514931,-0.2373600847840067,0.5894777036003301,-0.05405903171016393,0.643536735310494,False,False,0.6820337691066194
320,VRG,-0.128258165745159,-0.4078260557832601,-0.2743164306677974,-0.15899466913209134,-0.11532176153570603,False,False,0.6820337691066194
321,WAL,-0.45702917436053,-0.9708682891234034,0.8084420914221707,-0.5082048615291749,1.3166469529513456,True,False,0.6820337691066194
322,WAS,-0.5289457384981022,-0.7758306895441908,-0.342316625744837,-0.5789563217785071,0.23663969603367008,False,False,0.6820337691066194
323,WAU,-0.0826868697094607,-0.3478112764350301,0.8757104832649969,-0.10584241120626854,0.9815528944712655,False,False,0.6820337691066194
324,WDC,-2.155405867884763,-1.3606375673589184,-1.5019071573022034,-1.6143271304968512,0.1124199731946478,False,False,0.6820337691066194
325,WHM,1.331415546304621,1.269752601649205,1.1896878320661537,1.1314951510497644,0.0581926810163893,False,False,0.6820337691066194
326,WIN,0.3130715864823575,0.2541216101099962,0.7294195277280363,0.37695302033264116,0.35246650739539515,False,False,0.6820337691066194
327,WIS,-0.4343155922829657,-0.4715702278899226,-0.9418242460490144,-0.485852909362343,-0.4559713366866714,False,False,0.6820337691066194
328,WSA,-3.023969764977934,-2.0137945668490214,-1.8633356027260055,-2.027759192465422,0.1644235897394164,False,False,0.6820337691066194
329,WSB,-0.0849230804129376,0.3175208796893813,-0.8971691285863133,-0.1083625823511184,-0.7888065462351949,False,False,0.6820337691066194
330,WVA,-0.8444831018195256,-0.8686427403087341,-1.4892760669215548,-0.8720020444285845,-0.6172740224929703,False,False,0.6820337691066194
331,WYO,-0.6425115143770274,-0.4078260557832601,-0.6818257917804432,-0.6876176763524463,0.005791884572003081,False,False,0.6820337691066194
332,XMS,-1.1436225237504456,-1.7447056892362882,-0.0199018667283594,-1.108136476792762,1.0882346100644025,False,False,0.6820337691066194
333,YAK,-0.6475134135690396,-0.3478112764350301,-1.1601065695775232,-0.6924156357796042,-0.46769093379791904,False,False,0.6820337691066194
334,YEM,0.2594528371293268,0.1512156976782091,-0.4209810070528644,0.31395446635702057,-0.734935473409885,False,False,0.6820337691066194
335,YUG,0.2491069564569007,0.8219889543502039,-0.0309786198834616,0.30163721654525616,-0.3326158364287178,False,False,0.6820337691066194
336,YUK,-1.6169643546153625,-1.213130445937304,-1.8385636396219212,-1.380079442135134,-0.45848419748678726,False,False,0.6820337691066194
337,ZAI,1.6987213896018574,1.8006774286986813,1.3775112271406535,1.2960845860020533,0.08142664113860021,False,False,0.6820337691066194
338,ZAM,1.2481235032927127,1.076465400425215,1.0369435851698017,1.0912205127665997,-0.05427692759679803,False,False,0.6820337691066194
339,ZIM,1.1323574092006017,0.9981301919424256,1.070656440959021,1.0315059248935334,0.03915051606548747,False,False,0.6820337691066194
