,accepted_species,Animal Richness,Bio1,Assigned_group,number_of_species_in_group
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,97,151
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,110,196
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,116,43
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,118,39
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,121,121
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,135,155
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,151,168
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,156,185
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,175,219
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,177,202
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,193,189
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,220,86
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,228,106
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,239,219
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,253,174
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,262,158
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,276,186
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,294,180
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,298,185
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,316,115
123,Cynanchum wilfordii,280.8371308743646,12.0152497291565,322,187
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,16,73
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,51,42
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,70,107
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,84,188
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,97,151
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,102,225
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,108,195
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,110,196
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,113,103
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,141,151
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,154,219
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,160,177
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,173,171
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,177,202
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,201,186
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,227,189
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,248,224
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,249,121
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,251,38
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,294,180
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,295,123
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,300,219
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,307,161
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,312,63
124,Catunaregam spinosa,516.6778041785867,23.7567501068115,320,128
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,9,176
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,19,100
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,31,141
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,34,104
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,38,100
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,63,144
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,72,36
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,81,191
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,82,196
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,86,127
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,89,83
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,92,185
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,97,151
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,112,187
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,137,217
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,152,183
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,167,81
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,169,152
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,177,202
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,201,186
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,202,214
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,203,159
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,209,187
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,210,161
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,235,155
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,236,145
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,239,219
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,248,224
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,252,139
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,255,183
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,260,82
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,282,152
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,290,224
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,310,121
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,313,161
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,327,34
125,Cynanchum rostellatum,244.85450419315987,12.1757497787476,348,153
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,33,221
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,34,104
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,37,117
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,56,74
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,78,207
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,81,191
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,97,151
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,115,74
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,121,121
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,135,155
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,138,164
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,141,151
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,146,38
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,154,219
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,159,93
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,169,152
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,208,138
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,209,187
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,231,139
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,244,207
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,251,38
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,253,174
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,276,186
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,330,86
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,333,165
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,336,204
126,Ceriscoides turgida,524.9791984131261,25.7950000762939,341,111
127,Galium maximoviczii,266.9776780119498,10.6652498245239,32,197
127,Galium maximoviczii,266.9776780119498,10.6652498245239,44,185
127,Galium maximoviczii,266.9776780119498,10.6652498245239,69,212
127,Galium maximoviczii,266.9776780119498,10.6652498245239,74,89
127,Galium maximoviczii,266.9776780119498,10.6652498245239,83,191
127,Galium maximoviczii,266.9776780119498,10.6652498245239,89,83
127,Galium maximoviczii,266.9776780119498,10.6652498245239,102,225
127,Galium maximoviczii,266.9776780119498,10.6652498245239,103,171
127,Galium maximoviczii,266.9776780119498,10.6652498245239,127,186
127,Galium maximoviczii,266.9776780119498,10.6652498245239,134,85
127,Galium maximoviczii,266.9776780119498,10.6652498245239,136,27
127,Galium maximoviczii,266.9776780119498,10.6652498245239,139,223
127,Galium maximoviczii,266.9776780119498,10.6652498245239,141,151
127,Galium maximoviczii,266.9776780119498,10.6652498245239,160,177
127,Galium maximoviczii,266.9776780119498,10.6652498245239,166,187
127,Galium maximoviczii,266.9776780119498,10.6652498245239,173,171
127,Galium maximoviczii,266.9776780119498,10.6652498245239,196,204
127,Galium maximoviczii,266.9776780119498,10.6652498245239,198,146
127,Galium maximoviczii,266.9776780119498,10.6652498245239,200,137
127,Galium maximoviczii,266.9776780119498,10.6652498245239,204,162
127,Galium maximoviczii,266.9776780119498,10.6652498245239,227,189
127,Galium maximoviczii,266.9776780119498,10.6652498245239,235,155
127,Galium maximoviczii,266.9776780119498,10.6652498245239,252,139
127,Galium maximoviczii,266.9776780119498,10.6652498245239,257,219
127,Galium maximoviczii,266.9776780119498,10.6652498245239,267,133
127,Galium maximoviczii,266.9776780119498,10.6652498245239,272,141
127,Galium maximoviczii,266.9776780119498,10.6652498245239,280,216
127,Galium maximoviczii,266.9776780119498,10.6652498245239,296,200
127,Galium maximoviczii,266.9776780119498,10.6652498245239,301,83
127,Galium maximoviczii,266.9776780119498,10.6652498245239,322,187
127,Galium maximoviczii,266.9776780119498,10.6652498245239,326,169
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,6,167
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,12,160
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,13,88
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,28,225
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,48,156
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,60,162
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,70,107
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,94,177
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,106,178
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,114,121
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,122,45
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,142,204
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,149,206
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,162,75
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,175,219
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,185,64
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,189,138
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,200,137
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,208,138
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,226,176
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,228,106
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,255,183
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,257,219
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,272,141
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,276,186
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,321,114
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,323,151
128,Tabernaemontana eusepaloides,216.717628705148,22.3785160714339,335,94
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,29,157
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,32,197
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,42,114
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,43,223
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,54,66
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,63,144
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,68,168
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,69,212
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,86,127
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,99,169
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,113,103
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,114,121
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,119,58
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,131,221
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,135,155
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,137,217
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,139,223
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,152,183
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,185,64
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,200,137
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,201,186
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,209,187
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,227,189
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,254,137
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,257,219
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,292,211
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,295,123
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,297,86
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,300,219
129,Trachelospermum asiaticum,496.3232859612978,14.9479999542236,320,128
130,Kopsia fruticosa,436.874658002736,26.72825050354,22,170
130,Kopsia fruticosa,436.874658002736,26.72825050354,31,141
130,Kopsia fruticosa,436.874658002736,26.72825050354,37,117
130,Kopsia fruticosa,436.874658002736,26.72825050354,46,117
130,Kopsia fruticosa,436.874658002736,26.72825050354,102,225
130,Kopsia fruticosa,436.874658002736,26.72825050354,145,166
130,Kopsia fruticosa,436.874658002736,26.72825050354,152,183
130,Kopsia fruticosa,436.874658002736,26.72825050354,161,176
130,Kopsia fruticosa,436.874658002736,26.72825050354,163,183
130,Kopsia fruticosa,436.874658002736,26.72825050354,167,81
130,Kopsia fruticosa,436.874658002736,26.72825050354,194,45
130,Kopsia fruticosa,436.874658002736,26.72825050354,199,97
130,Kopsia fruticosa,436.874658002736,26.72825050354,223,60
130,Kopsia fruticosa,436.874658002736,26.72825050354,228,106
130,Kopsia fruticosa,436.874658002736,26.72825050354,239,219
130,Kopsia fruticosa,436.874658002736,26.72825050354,241,48
130,Kopsia fruticosa,436.874658002736,26.72825050354,258,208
130,Kopsia fruticosa,436.874658002736,26.72825050354,272,141
130,Kopsia fruticosa,436.874658002736,26.72825050354,275,121
130,Kopsia fruticosa,436.874658002736,26.72825050354,277,105
130,Kopsia fruticosa,436.874658002736,26.72825050354,283,8
130,Kopsia fruticosa,436.874658002736,26.72825050354,292,211
130,Kopsia fruticosa,436.874658002736,26.72825050354,312,63
130,Kopsia fruticosa,436.874658002736,26.72825050354,315,129
130,Kopsia fruticosa,436.874658002736,26.72825050354,320,128
130,Kopsia fruticosa,436.874658002736,26.72825050354,322,187
130,Kopsia fruticosa,436.874658002736,26.72825050354,328,194
130,Kopsia fruticosa,436.874658002736,26.72825050354,338,199
130,Kopsia fruticosa,436.874658002736,26.72825050354,348,153
131,Matelea carolinensis,290.71504162176944,15.6120004653931,12,160
131,Matelea carolinensis,290.71504162176944,15.6120004653931,19,100
131,Matelea carolinensis,290.71504162176944,15.6120004653931,43,223
131,Matelea carolinensis,290.71504162176944,15.6120004653931,57,82
131,Matelea carolinensis,290.71504162176944,15.6120004653931,94,177
131,Matelea carolinensis,290.71504162176944,15.6120004653931,100,124
131,Matelea carolinensis,290.71504162176944,15.6120004653931,102,225
131,Matelea carolinensis,290.71504162176944,15.6120004653931,133,153
131,Matelea carolinensis,290.71504162176944,15.6120004653931,158,199
131,Matelea carolinensis,290.71504162176944,15.6120004653931,166,187
131,Matelea carolinensis,290.71504162176944,15.6120004653931,175,219
131,Matelea carolinensis,290.71504162176944,15.6120004653931,184,68
131,Matelea carolinensis,290.71504162176944,15.6120004653931,208,138
131,Matelea carolinensis,290.71504162176944,15.6120004653931,235,155
131,Matelea carolinensis,290.71504162176944,15.6120004653931,237,38
131,Matelea carolinensis,290.71504162176944,15.6120004653931,247,130
131,Matelea carolinensis,290.71504162176944,15.6120004653931,255,183
131,Matelea carolinensis,290.71504162176944,15.6120004653931,258,208
131,Matelea carolinensis,290.71504162176944,15.6120004653931,267,133
131,Matelea carolinensis,290.71504162176944,15.6120004653931,268,167
131,Matelea carolinensis,290.71504162176944,15.6120004653931,270,72
131,Matelea carolinensis,290.71504162176944,15.6120004653931,294,180
131,Matelea carolinensis,290.71504162176944,15.6120004653931,336,204
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,6,167
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,10,37
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,40,32
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,53,186
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,63,144
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,70,107
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,81,191
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,86,127
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,131,221
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,134,85
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,136,27
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,162,75
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,163,183
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,164,67
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,165,187
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,169,152
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,197,158
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,209,187
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,225,187
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,233,47
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,262,158
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,267,133
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,323,151
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,334,168
132,Dimetia hedyotidea,518.1995563618924,21.0972499847412,347,186
133,Adina racemosa,463.0950626390284,23.52849960327145,9,176
133,Adina racemosa,463.0950626390284,23.52849960327145,11,17
133,Adina racemosa,463.0950626390284,23.52849960327145,24,180
133,Adina racemosa,463.0950626390284,23.52849960327145,32,197
133,Adina racemosa,463.0950626390284,23.52849960327145,43,223
133,Adina racemosa,463.0950626390284,23.52849960327145,53,186
133,Adina racemosa,463.0950626390284,23.52849960327145,60,162
133,Adina racemosa,463.0950626390284,23.52849960327145,78,207
133,Adina racemosa,463.0950626390284,23.52849960327145,93,95
133,Adina racemosa,463.0950626390284,23.52849960327145,103,171
133,Adina racemosa,463.0950626390284,23.52849960327145,112,187
133,Adina racemosa,463.0950626390284,23.52849960327145,113,103
133,Adina racemosa,463.0950626390284,23.52849960327145,136,27
133,Adina racemosa,463.0950626390284,23.52849960327145,149,206
133,Adina racemosa,463.0950626390284,23.52849960327145,150,105
133,Adina racemosa,463.0950626390284,23.52849960327145,151,168
133,Adina racemosa,463.0950626390284,23.52849960327145,162,75
133,Adina racemosa,463.0950626390284,23.52849960327145,187,178
133,Adina racemosa,463.0950626390284,23.52849960327145,190,171
133,Adina racemosa,463.0950626390284,23.52849960327145,204,162
133,Adina racemosa,463.0950626390284,23.52849960327145,221,36
133,Adina racemosa,463.0950626390284,23.52849960327145,227,189
133,Adina racemosa,463.0950626390284,23.52849960327145,262,158
133,Adina racemosa,463.0950626390284,23.52849960327145,294,180
133,Adina racemosa,463.0950626390284,23.52849960327145,298,185
133,Adina racemosa,463.0950626390284,23.52849960327145,336,204
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,24,180
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,32,197
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,33,221
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,36,191
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,109,123
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,114,121
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,125,29
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,142,204
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,163,183
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,170,208
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,177,202
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,189,138
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,197,158
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,213,82
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,242,49
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,245,151
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,259,124
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,265,55
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,276,186
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,277,105
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,292,211
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,300,219
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,314,72
134,Leptadenia reticulata,511.9376733579975,27.67612552642825,316,115
135,Carissa macrocarpa,565.95465194566,20.6252498626709,5,171
135,Carissa macrocarpa,565.95465194566,20.6252498626709,8,188
135,Carissa macrocarpa,565.95465194566,20.6252498626709,9,176
135,Carissa macrocarpa,565.95465194566,20.6252498626709,23,208
135,Carissa macrocarpa,565.95465194566,20.6252498626709,29,157
135,Carissa macrocarpa,565.95465194566,20.6252498626709,33,221
135,Carissa macrocarpa,565.95465194566,20.6252498626709,39,68
135,Carissa macrocarpa,565.95465194566,20.6252498626709,41,92
135,Carissa macrocarpa,565.95465194566,20.6252498626709,47,96
135,Carissa macrocarpa,565.95465194566,20.6252498626709,78,207
135,Carissa macrocarpa,565.95465194566,20.6252498626709,87,112
135,Carissa macrocarpa,565.95465194566,20.6252498626709,102,225
135,Carissa macrocarpa,565.95465194566,20.6252498626709,103,171
135,Carissa macrocarpa,565.95465194566,20.6252498626709,126,102
135,Carissa macrocarpa,565.95465194566,20.6252498626709,128,55
135,Carissa macrocarpa,565.95465194566,20.6252498626709,138,164
135,Carissa macrocarpa,565.95465194566,20.6252498626709,156,185
135,Carissa macrocarpa,565.95465194566,20.6252498626709,158,199
135,Carissa macrocarpa,565.95465194566,20.6252498626709,165,187
135,Carissa macrocarpa,565.95465194566,20.6252498626709,169,152
135,Carissa macrocarpa,565.95465194566,20.6252498626709,193,189
135,Carissa macrocarpa,565.95465194566,20.6252498626709,205,119
135,Carissa macrocarpa,565.95465194566,20.6252498626709,208,138
135,Carissa macrocarpa,565.95465194566,20.6252498626709,239,219
135,Carissa macrocarpa,565.95465194566,20.6252498626709,245,151
135,Carissa macrocarpa,565.95465194566,20.6252498626709,264,31
135,Carissa macrocarpa,565.95465194566,20.6252498626709,267,133
135,Carissa macrocarpa,565.95465194566,20.6252498626709,307,161
135,Carissa macrocarpa,565.95465194566,20.6252498626709,313,161
135,Carissa macrocarpa,565.95465194566,20.6252498626709,326,169
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,8,188
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,22,170
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,43,223
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,47,96
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,57,82
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,58,153
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,65,10
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,83,191
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,89,83
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,93,95
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,113,103
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,137,217
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,140,48
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,142,204
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,176,181
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,186,161
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,194,45
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,199,97
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,245,151
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,248,224
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,278,113
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,345,112
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,347,186
136,Ophiorrhiza hayatana,409.72972972973,19.8712501525879,348,153
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,20,162
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,25,192
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,32,197
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,78,207
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,83,191
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,91,103
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,109,123
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,131,221
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,137,217
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,142,204
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,147,130
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,154,219
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,169,152
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,180,20
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,199,97
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,224,126
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,229,43
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,242,49
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,245,151
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,248,224
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,278,113
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,292,211
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,295,123
137,Gentiana pedicellata,463.1866113830047,1.35699999332428,321,114
138,Tocoyena bullata,657.768826085642,23.45924949646,2,60
138,Tocoyena bullata,657.768826085642,23.45924949646,5,171
138,Tocoyena bullata,657.768826085642,23.45924949646,24,180
138,Tocoyena bullata,657.768826085642,23.45924949646,32,197
138,Tocoyena bullata,657.768826085642,23.45924949646,33,221
138,Tocoyena bullata,657.768826085642,23.45924949646,36,191
138,Tocoyena bullata,657.768826085642,23.45924949646,50,129
138,Tocoyena bullata,657.768826085642,23.45924949646,55,183
138,Tocoyena bullata,657.768826085642,23.45924949646,62,92
138,Tocoyena bullata,657.768826085642,23.45924949646,72,36
138,Tocoyena bullata,657.768826085642,23.45924949646,80,39
138,Tocoyena bullata,657.768826085642,23.45924949646,81,191
138,Tocoyena bullata,657.768826085642,23.45924949646,129,43
138,Tocoyena bullata,657.768826085642,23.45924949646,148,145
138,Tocoyena bullata,657.768826085642,23.45924949646,177,202
138,Tocoyena bullata,657.768826085642,23.45924949646,181,200
138,Tocoyena bullata,657.768826085642,23.45924949646,187,178
138,Tocoyena bullata,657.768826085642,23.45924949646,195,133
138,Tocoyena bullata,657.768826085642,23.45924949646,196,204
