,Genus,FAD,MFAD,APWD,N,MFAD_minmax,APWD_minmax,FAD_minmax
219,Rennellia,30.39533742390418,2.7632124930821984,0.5526424986164397,11,0.012550179203518063,0.581227455441428,0.0002649749927806117
220,Rhazya,1233.6062551040063,21.642215001824674,0.7729362500651669,57,0.0982963406954627,0.8129157112754342,0.010754110210444095
221,Rhodopentas,24.234735524580945,2.692748391620105,0.6731870979050263,9,0.012230139719411025,0.7080071202104586,0.00021126920820479695
222,Richardia,24.843523426791016,3.105440428348877,0.8872686938139649,8,0.014104537374234045,0.9331619021146872,0.0002165763896235554
223,Ridsdalea,1.6143018018018018,0.5381006006006006,0.5381006006006006,3,0.00244398828680938,0.5659333902868385,1.4072869213873587e-05
224,Rondeletia,1.330856819833643,0.44361893994454765,0.44361893994454765,3,0.0020148639340322972,0.46656474718305874,1.1601903650857758e-05
225,Rosenbergiodendron,45.92845002316773,3.061896668211182,0.43741380974445454,15,0.013906766846527176,0.460038661972616,0.0004003867614163294
226,Rothmannia,81.97801672122587,5.123626045076617,0.683150139343549,16,0.02327089400417358,0.7184854913785601,0.0007146531747922788
227,Rubia,29305.931259075696,109.76004216882284,0.8252634749535551,267,0.49851692624185334,0.8679495167614977,0.25547796412010526
228,Rudgea,51.803107402645196,3.984854415588092,0.6641424025980154,13,0.018098730061753925,0.6984945958358437,0.0004515997904084473
229,Ruehssia,4.618583684386713,1.1546459210966782,0.7697639473977854,4,0.00524426306795198,0.809579323987326,4.026305618389236e-05
230,Saprosma,335.6319407709445,10.170664871846803,0.6356665544904252,33,0.04619393806309285,0.6685458590330334,0.0029259116239578964
231,Sarcolobus,151.62079780740498,7.220037990828809,0.7220037990828809,21,0.032792545223345064,0.7593488231733747,0.0013217724562192828
232,Schenkia,170.18084720476332,7.735493054761969,0.7367136242630447,22,0.0351336802029811,0.7748195013800987,0.0014835719087631174
233,Schizozygia,46.67647704283301,3.889706420236084,0.7072193491338334,12,0.01766657929683348,0.7437996602959283,0.00040690777651056
234,Schultesia,0.6046511627906976,0.3023255813953488,0.6046511627906976,2,0.0013731264728349451,0.6359262229350441,5.2711188976389445e-06
235,Schumanniophyton,100.76251867889475,5.927206981111456,0.740900872638932,17,0.02692066208281986,0.779223331568532,0.0008784093194010319
236,Scleromitrion,2051.2764155387263,29.303948793410374,0.8493898200988514,70,0.1330950151856732,0.893323776310861,0.01788224772168354
237,Scyphiphora,116.62610686347523,6.138216150709223,0.6820240167454692,19,0.027879040382956886,0.71730112105989,0.0010167020485147425
238,Secamone,80.97523843173335,5.060952401983334,0.6747936535977779,16,0.02298623784612304,0.709696773611456,0.0007059113350056979
239,Simira,155.98586898664098,7.799293449332049,0.8209782578244262,20,0.035423453930884495,0.8634426504705173,0.0013598254867901918
240,Singaporandia,10.153250594162438,1.6922084323604063,0.6768833729441626,6,0.00768580741763305,0.7118945818895502,8.851217755431536e-05
241,Sinomarsdenia,4.231902964329361,0.7053171607215601,0.28212686428862405,6,0.00320346581543514,0.2967196331311391,3.6892120715183955e-05
242,Solenandra,42.1311815600621,3.2408601200047773,0.5401433533341296,13,0.014719597345995743,0.5680818026445156,0.0003672836189979744
243,Solenostemma,926.5895786351766,18.16842311049366,0.7267369244197464,51,0.08251879522580444,0.7643267653380091,0.008077655578725577
244,Spermacoce,1091.6353797705124,21.40461528961789,0.8561846115847156,51,0.0972171913450726,0.9004700225287526,0.009516462108634747
245,Spigelia,1.7259865971705137,0.43149664929262843,0.2876644328617523,4,0.0019598059461216322,0.3025436276649464,1.5046494787882015e-05
246,Stapelia,0.5,0.25,0.5,2,0.0011354699679212046,0.5258620689655172,4.358809857662974e-06
247,Stenostomum,269.8093968584242,10.377284494554775,0.8301827595643821,26,0.0471323795685653,0.8731232471280571,0.002352095717433201
248,Stephanotis,210.1816238791876,7.78450458811806,0.5988080452398508,27,0.03535628469981154,0.62978087516605,0.001832283468128429
249,Strempeliopsis,204.01432775671017,8.500596989862924,0.739182346944602,24,0.03860869036556297,0.7774159166141504,0.0017785193258608662
250,Streptocaulon,144.6306328313335,6.574119674151522,0.6261066356334783,22,0.029858861822075953,0.6584914616145203,0.0012608348562105011
251,Strophanthus,1061.6508161395468,16.851600256183282,0.5436000082639768,63,0.07653794400923758,0.5717172500707343,0.009255068085569996
252,Strumpfia,0.1159420289855072,0.0579710144927536,0.1159420289855072,2,0.0002632973838657865,0.12193903048475757,1.0107385177189501e-06
253,Strychnos,114710.21134839792,220.17315038080216,0.8468198091569313,521,0.9999999999999999,0.8906208337684968,0.9999999999999999
254,Swertia,25516.789061621497,103.3068383061599,0.8398929943590236,247,0.4692072495101458,0.8833357354465593,0.22244566339540506
255,Syringantha,6.4504454780199225,1.2900890956039845,0.6450445478019923,5,0.005859429696003809,0.6784089209641643,5.623253067182158e-05
256,Tabernaemontana,100485.61906977808,199.37622831305174,0.7927484227159115,504,0.9055428782674865,0.8337526514770793,0.8759954139094304
257,Tabernanthe,118.51218818136324,5.925609409068162,0.6237483588492803,20,0.026913406102512857,0.6560112049966568,0.001033144188196271
258,Tamilnadia,15.512229770170322,2.216032824310046,0.7386776081033487,7,0.010064954879726657,0.776885070591453,0.0001352297200731029
259,Tarenna,2849.5745737896827,33.52440675046686,0.7982001607254013,85,0.15226382823012008,0.8394863759353359,0.024841507484760474
260,Telosma,120.68535335709642,5.247189276395496,0.4770172069450451,23,0.023832103357381132,0.5016905107525474,0.0010520890157769023
261,Thevetia,25.981806413944494,1.9986004933803456,0.3331000822300576,13,0.00907740335242354,0.35032939682816405,0.00022649950783398468
262,Thiollierea,0.2987012987012987,0.14935064935064934,0.2987012987012987,2,0.0006783327081087715,0.3141513658755038,2.6039643305519063e-06
263,Timonius,7.352852785307254,1.470570557061451,0.7352852785307255,5,0.006679154813009735,0.7733172756961078,6.409937440508382e-05
264,Tinadendron,10.743664974337987,1.534809282048284,0.5116030940160946,7,0.006970919385010128,0.5380653230169271,9.365918559514568e-05
265,Tocoyena,81.77503458364235,5.451668972242824,0.7788098531775463,15,0.024760825572118342,0.8190931214453504,0.0007128836537078217
266,Trachelospermum,4152.263063320386,39.92560637808064,0.7752544927782647,104,0.18133730797341546,0.8153538630943818,0.03619785034402151
267,Tricalysia,0.24038461538461542,0.12019230769230771,0.24038461538461542,2,0.0005458990230390408,0.25281830238726793,2.0955816623379683e-06
268,Tripterospermum,976.5749537855305,18.780287572798663,0.7364818655999475,52,0.08529781011134678,0.7745757551999448,0.008513409070614267
269,Uncaria,11573.661035083049,68.48320139102395,0.8152762070359995,169,0.3110424739464295,0.8574456660206201,0.10089477561793969
270,Urceola,117.09949836201876,5.57616658866756,0.557616658866756,21,0.02532627879023059,0.5864588998426228,0.0010208288955755132
271,Utania,37.38843187103797,3.398948351912543,0.6797896703825086,11,0.015437615104447865,0.7149512050574659,0.00032593813080408166
272,Vallaris,1.8565866794607717,0.6188622264869239,0.6188622264869239,3,0.002810797889827011,0.6508723416500407,1.6185016640078758e-05
273,Vallesia,163.2980568205977,7.422638946390805,0.7069179948943624,22,0.033712734425396206,0.7434827187682087,0.0014235703596136595
274,Vangueria,9.48433154255956,1.354904506079937,0.451634835359979,7,0.0061538135042195265,0.4749952578785986,8.268079564210496e-05
275,Vinca,7257.794539977357,53.761441036869314,0.8024095677144674,135,0.24417800691812694,0.8439135108721122,0.06327069277149162
276,Vincetoxicum,24276.41146648403,98.68459945725216,0.8055885669979768,246,0.4482135959201722,0.8472569411530445,0.21163252321758608
277,Voacanga,1481.930809735646,23.15516890211947,0.7350847270514118,64,0.10516799556199868,0.7731063508644158,0.012918909243700413
278,Wendlandia,29.31820271814054,3.2575780797933933,0.8143945199483483,9,0.014795528311055295,0.8565183744284353,0.00025558494203358476
279,Wrightia,1206.6589347558702,21.16945499571702,0.7560519641327508,57,0.09614912153958477,0.7951581002085827,0.01051919371930198
280,Xestaea,21.54215821103234,2.393573134559149,0.5983932836397873,9,0.010871321641259736,0.6293446603797763,0.00018779634313116628
281,Xysmalobium,5.534602458460926,0.9224337430768209,0.36897349723072836,6,0.004189583250643498,0.3880583332943867,4.8248559508370424e-05
282,Zeltnera,0.36363636363636365,0.18181818181818182,0.36363636363636365,2,0.0008257963403063307,0.3824451410658307,3.1700435328457993e-06
