,Genus,num_species_in_data,FAD,MFAD,APWD,N,MFAD_minmax,APWD_minmax,FAD_minmax,H,Hbc,G,J,H_minmax,Hbc_minmax,G_minmax,J_minmax
117,Gardenia,25.0,30913.350737354744,113.65202476968656,0.8387603304035909,272.0,0.5161938436776639,0.8821444854244662,0.2694908358547496,0.815559367261498,0.826775374484575,0.469858347750865,0.5067355260869013,0.4613694611635061,0.4677144304605007,0.5790704579025283,0.5067355260869013
118,Gardneria,4.0,286.42096976110247,9.876585164175948,0.7054703688697105,29.0,0.0448582633581516,0.7419602155353852,0.0024969090928721,0.1499949236104149,0.2465484147730323,0.0665873959571936,0.2163969324512644,0.0848535126458909,0.1394747049262284,0.0820647202546123,0.2163969324512644
119,Geissospermum,3.0,175.71473106902363,7.987033230410165,0.7606698314676348,22.0,0.0362761454636777,0.8000148227504434,0.0015318142038405,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
120,Gelsemium,3.0,6716.872207704025,50.12591199779123,0.7537731127487403,134.0,0.2276658707526125,0.7927613772012613,0.0585551375832055,0.7962447883674885,0.8267044855338341,0.446530612244898,0.4947347034737454,0.4504430256216628,0.4676743279293358,0.5503205111453154,0.4947347034737454
121,Geniostoma,1.0,1.6802785182461624,0.5600928394153875,0.5600928394153875,3.0,0.0025438743936155,0.5890631586954937,1.4648029137901414e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
122,Genipa,2.0,215.55223173922383,8.29047045150861,0.6632376361206888,26.0,0.0376543208705047,0.6975430310924485,0.0018791023850923,0.1630236294943657,0.2677552678073217,0.0739644970414201,0.2351933818192412,0.0922239718112614,0.1514716166569094,0.0911565270157031,0.2351933818192412
123,Gentiana,60.0,57107.70235757728,154.3451415069656,0.8365590325580792,370.0,0.7010170915028321,0.8798293273455661,0.4978432319693817,1.2692993309586007,1.2693045724738885,0.6522436336723225,0.7084094448823836,0.7180543463634801,0.718057266238292,0.8038486948728376,0.7084094448823836
124,Gentianella,17.0,2172.494584875388,28.585455064149844,0.7622788017106625,76.0,0.129831702978813,0.8017070155922486,0.0189389816245485,1.358821933626776,1.3646696596056105,0.7071389940508384,0.8442835372081581,0.7686981089305863,0.7720061727855342,0.8715037266995079,0.8442835372081581
125,Gentianopsis,11.0,364.4991835559929,11.390599486124778,0.7348773862015986,32.0,0.0517347345324535,0.7728882854878881,0.0031775652687879,1.1289106357375098,1.1792080804023566,0.64375,0.8143368878926562,0.638635165776919,0.6670888523544171,0.793380832881172,0.8143368878926562
126,Gomphocarpus,3.0,578.300939742727,13.769069993874451,0.671661950920705,42.0,0.0625374618569977,0.7064030863131553,0.0050414076736927,0.5251735991280766,0.6542866059776147,0.2498647917793401,0.3788326735339423,0.2970955520511236,0.3701359483082468,0.3079424258012792,0.3788326735339423
127,Gongronemopsis,1.0,304.1936346050784,8.4498231834744,0.48284703905568,36.0,0.0383780818363181,0.5078218859033876,0.0026518444263098,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
128,Gonioma,2.0,26.67854738100101,2.9642830423334456,0.7410707605833614,9.0,0.0134634174839509,0.7794020068204318,0.0002325734306248,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
129,Guettarda,7.0,480.42449517595855,12.984445815566447,0.7213581008648027,37.0,0.0589737930947034,0.7586697267716028,0.0041881580508714,0.4850451425563364,0.4851795800859154,0.3067932797662527,0.6997722217733069,0.2743945138078946,0.2744705490441316,0.3781031577837607,0.6997722217733069
130,Guettardella,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
131,Gymnema,1.0,4862.883065223259,39.53563467661186,0.6481251586329814,123.0,0.1795661033519877,0.6816488737346873,0.0423927652827149,0.4628841521919353,0.522070919093994,0.183092074823187,0.2583405642004839,0.2618578370266505,0.2953403186884507,0.2256493092305428,0.2583405642004839
132,Gynochthodes,4.0,1227.9836266662192,21.54357239765297,0.7694132999161775,57.0,0.0978483178370846,0.8092105395670143,0.0107050942739228,0.9996329342771751,1.051979440843429,0.5350772889417361,0.6211068638027415,0.5655015769083519,0.5951144412555556,0.6594486449031365,0.6211068638027415
133,Halenia,4.0,800.6822479805996,16.680880166262494,0.7098246879260635,48.0,0.0757625538691341,0.7465397579912046,0.0069800433507071,0.8675632284814612,0.8676577492771633,0.5,0.7896900821428474,0.490788525418804,0.4908419657404535,0.6162181226261529,0.7896900821428474
134,Hamelia,2.0,60.04536699852176,4.618874384501674,0.7698123974169457,13.0,0.0209783725968087,0.8096302800419601,0.0005234526751602,0.6901856760188042,0.6903142447447023,0.4970414201183433,0.9957274520849256,0.3904444069066347,0.3905171147856471,0.6125718615455249,0.9957274520849256
135,Hancornia,1.0,2.685998578535892,0.895332859511964,0.895332859511964,3.0,0.0040664942930754,0.9416431798315484,2.341551416358196e-05,0.6365141682948128,1.0662472192320789,0.4444444444444444,0.9182958340544894,0.3600819396326721,0.603185854663513,0.5477494423343582,0.9182958340544894
136,Haplophyton,2.0,171.64962955196324,7.802255888725602,0.7430719894024382,22.0,0.0354369089747371,0.7815067474749782,0.0014963761947105,0.304636097349238,0.3351658012076001,0.165289256198347,0.4394969869215132,0.1723354518714098,0.1896063751528375,0.2037084702896372,0.4394969869215132
137,Hedyotis,4.0,662.8349993295813,15.414767426269332,0.7340365441080634,43.0,0.0700120219000754,0.7720039515619288,0.0057783434581636,0.5686327461499967,0.5686338049745494,0.3807463493780423,0.8203636429576731,0.3216807926222124,0.3216813713157113,0.469245601220997,0.8203636429576731
138,Heinsia,1.0,1.8118018543193424,0.6039339514397809,0.6039339514397809,3.0,0.0027429954578714,0.6351719144452868,1.579459956547841e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
139,Helia,2.0,576.9234411842363,15.59252543741179,0.8662514131895439,37.0,0.0708193774329141,0.9110575207683134,0.0050293991651013,1.4068820499195938,1.4555668003132485,0.7354570637119113,0.8741449664198834,0.7958861602822951,0.8234275209637677,0.906403942145394,0.8741449664198834
140,Hemidesmus,1.0,206.29178211312305,8.969207917961871,0.8153825379965337,23.0,0.0407370649075471,0.8575574968584234,0.001798373306859,0.8568590368853669,1.033881206825923,0.4650283553875236,0.6180931416277061,0.4847330654398893,0.5848761038823412,0.5731178002496545,0.6180931416277061
141,Heterophyllaea,1.0,62.28529689790958,4.448949778422113,0.6844538120649405,14.0,0.020206595448752,0.7198565954476098,0.0005429795322121,0.7589367727620595,0.9001105919054713,0.4387755102040817,0.6908140210976048,0.4293375368639849,0.5092008371765868,0.5407628423045833,0.6908140210976048
142,Heterostemma,1.0,26.910640292999567,2.9900711436666185,0.7475177859166546,9.0,0.013580543942325,0.7861824989813092,0.0002345967283702,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
143,Himalrandia,1.0,29.230061440122817,3.247784604458091,0.8119461511145227,9.0,0.014751047522556,0.8539433658273429,0.0002548165598906,0.936888307539016,1.1017291467197388,0.5679012345679012,0.8527924884900403,0.5300063624688518,0.623258307253042,0.6999020652050132,0.8527924884900403
144,Himatanthus,4.0,426.4278126212568,13.325869144414275,0.8597334931880177,32.0,0.0605244968397209,0.9042024669736048,0.0037174355064703,1.280331710988801,1.359891226265094,0.6685032139577596,0.7955148198618226,0.7242954655685429,0.7693029691133803,0.8238875909492,0.7955148198618226
145,Hintonia,2.0,231.9516464578291,8.921217171454966,0.7136973737163972,26.0,0.0405190967019602,0.7506127551155212,0.002022066246163,1.0850861252397617,1.2605869209623382,0.5591715976331362,0.6742019166173902,0.6138432357154776,0.7131256106308428,0.6891433442387155,0.6742019166173902
146,Hoffmannia,1.0,237.3212517748938,9.888385490620577,0.85985960788005,24.0,0.0449118590233098,0.904335104839363,0.0020688764233386,1.198849312913621,1.232287076508673,0.6527777777777779,0.8647869792568111,0.6782001209457617,0.697116128443473,0.8045069934285887,0.8647869792568111
147,Holarrhena,5.0,3044.827286146602,34.60031006984775,0.7954094268930517,88.0,0.157150451860295,0.836551293801313,0.026543646379474,0.6940885357118229,0.6987042060396933,0.4315279010996516,0.6317866119568837,0.3926522906559332,0.3952633930249073,0.5318306261528631,0.6317866119568837
148,Hoodia,3.0,427.4155808592578,10.176561449029949,0.4964176316599974,42.0,0.0462207196083128,0.5220944057113767,0.0037260464943361,0.3144922012814106,0.317889331472434,0.1723356009070293,0.4537163391869447,0.1779111408315244,0.1798329173891871,0.2123926409051591,0.4537163391869447
149,Hoppea,2.0,20.538056727809582,2.282006303089954,0.5705015757724885,9.0,0.0103645984950621,0.6000102779676172,0.0001790429682448,0.3488320958430319,0.5623257226734768,0.1975308641975308,0.5032583347756457,0.1973375361208165,0.3181128311634559,0.243444196593048,0.5032583347756457
150,Hoya,18.0,3955.1525116785297,39.9510354715003,0.8153272545204143,99.0,0.1814528038609734,0.8574993538921599,0.0344795155129296,0.9281295378383556,0.9285254732313628,0.4850000000000001,0.6695039407709805,0.5250514456112133,0.5252753967801882,0.5977315789473685,0.6695039407709805
151,Hunteria,4.0,2443.100299622802,30.538753745285028,0.7731330062097476,80.0,0.1387033509420494,0.8131226444619759,0.0212980193385104,0.1931591886475104,0.1956230536464125,0.0917404557991001,0.278669803563899,0.1092719357565878,0.1106657599450342,0.1130642628827781,0.278669803563899
152,Hydnophytum,1.0,7.523235376800358,1.5046470753600716,0.7523235376800358,5.0,0.0068339262655673,0.7912368241117618,6.558470504383243e-05,0.5004024235381879,0.7913473065443453,0.3199999999999998,0.7219280948873623,0.2830822693974414,0.4476724467121209,0.3943795984807376,0.7219280948873623
153,Hymenodictyon,2.0,388.5040052359484,12.532387265675755,0.8354924843783836,31.0,0.0569205974661318,0.8787076128807139,0.0033868301755279,1.2496898172233637,1.2610212371033915,0.6847034339229969,0.9014606509787908,0.70696106345989,0.7133713072648036,0.8438533292154187,0.9014606509787908
154,Ichnocarpus,1.0,2.2530881893525923,0.7510293964508641,0.7510293964508641,3.0,0.0034110852987837,0.7898757445431501,1.96415660198682e-05,0.6365141682948128,1.0662472192320789,0.4444444444444444,0.9182958340544894,0.3600819396326721,0.603185854663513,0.5477494423343582,0.9182958340544894
155,Isertia,3.0,392.9614189395496,11.907921786046956,0.7442451116279348,33.0,0.0540843502736438,0.7827405484362763,0.0034256882131098,0.7304179453192747,0.7552715401189719,0.4224058769513314,0.6648550656617802,0.4132041729686331,0.4272640539759578,0.5205883129624065,0.6648550656617802
156,Ixanthus,1.0,4.317211963094316,1.079302990773579,0.719535327182386,4.0,0.0049020645292437,0.7567526716918197,3.7635812124712045e-05,0.9502705392332348,1.489524654318191,0.5599999999999999,0.8649735207179272,0.5375768144479133,0.842637791172268,0.6901642973412913,0.8649735207179272
157,Ixora,7.0,1230.909898302793,22.794627746348016,0.8601746319376611,54.0,0.1035304609436863,0.9046664232447816,0.0107306043972342,1.1890654761209851,1.2474645133748166,0.6467764060356653,0.7388079197927261,0.6726653141734636,0.7057021440152648,0.7971106853723762,0.7388079197927261
158,Jasminanthes,1.0,173.4022475795938,6.936089903183752,0.5780074919319793,25.0,0.0315028871194665,0.6079044311698403,0.0015116548521816,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
159,Keetia,1.0,15.84371749639959,2.26338821377137,0.75446273792379,7.0,0.0102800373699368,0.7934866726439861,0.0001381195040106,0.6829081047004717,0.6911304685943378,0.489795918367347,0.9852281360342516,0.3863274176444153,0.3909788601214931,0.603642242572558,0.9852281360342516
160,Kibatalia,3.0,62.009229740597775,4.429230695756984,0.681420107039536,14.0,0.0201170337441071,0.7166659746450292,0.0005405728837188,0.5297061990576545,0.5333722182555544,0.345679012345679,0.7642045065086203,0.2996596856643527,0.3017335675247603,0.4260273440378341,0.7642045065086203
161,Knoxia,2.0,8.77455605906285,1.4624260098438082,0.5849704039375233,6.0,0.0066421632579379,0.6152274937963608,7.649324289371904e-05,0.8675632284814612,1.334905898014919,0.5,0.7896900821428474,0.490788525418804,0.7551685392149519,0.6162181226261529,0.7896900821428474
162,Kopsia,16.0,33849.08876293128,115.13295497595674,0.7858904776515818,294.0,0.5229200507728924,0.8265399851163188,0.2950834835455477,0.1742740198548257,0.1935365957759449,0.0655942137423618,0.1257121321001709,0.0985884214722512,0.1094854315454687,0.0808406864949136,0.1257121321001709
163,Ladenbergia,1.0,0.2857142857142857,0.1428571428571428,0.2857142857142857,2.0,0.0006488399816692,0.3004926108374384,2.4907484900931275e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
164,Lamprothamnus,1.0,0.5,0.25,0.5,2.0,0.0011354699679212,0.5258620689655172,4.358809857662974e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
165,Lasianthus,7.0,336.5736214658972,11.219120715529906,0.7737324631399936,30.0,0.0509558985558674,0.8137531077851656,0.0029341208381497,0.6389665889375296,0.7171703576938365,0.371111111111111,0.5816124537548851,0.361469296624568,0.4057098647876871,0.457370784349189,0.5816124537548851
166,Leichhardtia,1.0,9.520759688053564,1.5867932813422605,0.6347173125369042,6.0,0.0072070244650531,0.6675475183577786,8.299836236145625e-05,0.5982695885852573,0.6358207455054197,0.4081632653061224,0.8631205685666311,0.338446627917388,0.3596896412697722,0.5030352021437984,0.8631205685666311
167,Leptactina,1.0,,,,,,,,,,,,,,,
168,Leptadenia,5.0,575.6008402018908,13.70478190956883,0.6685259468082356,42.0,0.0622454731009008,0.7031048750914203,0.0050178692327021,0.5546026418180305,0.6485263078952034,0.2573696145124717,0.4000612405073954,0.3137438331125173,0.3668772947246452,0.317191641351784,0.4000612405073954
169,Leptopetalum,1.0,62.23429808962974,4.787253699202288,0.7978756165337146,13.0,0.0217431312170555,0.8391450449751137,0.0005425349439956,0.9110175397125628,1.032363787341963,0.5680473372781065,0.8292439007914473,0.5153710303383955,0.5840176857295842,0.7000821274805998,0.8292439007914473
170,Leptostigma,1.0,,,,,,,,,,,,,,,
171,Lerchea,1.0,,,,,,,,,,,,,,,
172,Leuconotis,2.0,750.3630593460148,16.67473465213366,0.7579424841878937,45.0,0.0757346416822112,0.7971464057838192,0.0065413797998071,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
173,Lisianthius,2.0,0.295774647887324,0.147887323943662,0.295774647887324,2.0,0.000671686459897,0.3110733365711511,2.5784509017161257e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
174,Lomatogonium,2.0,51.06176245078343,3.9278278808294944,0.654637980138249,13.0,0.0178397223913819,0.6884985653178136,0.0004451370270402,0.8304717124362917,0.95624210189218,0.5,0.7559279292634754,0.4698055124605206,0.5409549484316399,0.6162181226261529,0.7559279292634754
175,Luculia,1.0,4.128511015430029,0.8257022030860058,0.4128511015430029,5.0,0.0037502402162021,0.4342054688641927,3.599078902305317e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
176,Macoubea,1.0,,,,,,,,,,,,,,,
177,Malouetia,2.0,10.143390992703589,1.6905651654505982,0.6762260661802393,6.0,0.0076783438967315,0.7112032764999068,8.842622529825244e-05,0.6365141682948128,0.6463081169323078,0.4444444444444444,0.9182958340544894,0.3600819396326721,0.3656224437035803,0.5477494423343582,0.9182958340544894
178,Mandevilla,5.0,207.84361869647847,9.036679073759933,0.8215162794327212,23.0,0.0410435107919856,0.8640085007826895,0.0018119016280531,0.8058274790573101,0.89318295231652,0.5066162570888468,0.73349578133178,0.455864042187146,0.5052818077705624,0.6243722376703553,0.73349578133178
179,Marsdenia,7.0,1294.072706320741,22.31159838484036,0.7828631012224688,58.0,0.1013365996092219,0.8233560202512172,0.0112812337376868,1.0490697942578466,1.171518796249162,0.5544444444444445,0.5854970001692349,0.593468464870764,0.6627389536160779,0.6833174293121119,0.5854970001692349
180,Mascarenhasia,1.0,,,,,,,,,,,,,,,
181,Matelea,2.0,325.05766525296525,10.485731137192428,0.6990487424794951,31.0,0.047624931191913,0.7352064360560208,0.002833729111227,0.5503536168824767,0.5860270679457384,0.2830385015608739,0.5009534506023884,0.3113401204906278,0.3315209000867404,0.3488269081255224,0.5009534506023884
182,Melanopsidium,1.0,1.8382352941176472,0.6127450980392157,0.6127450980392157,3.0,0.0027830146272578,0.6444388100067614,1.6025036241407993e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
183,Melodinus,12.0,7505.26451817283,53.60903227266307,0.7713529823404759,140.0,0.2434857846197102,0.8112505503925694,0.0654280419323597,0.2339058374974326,0.3051756141480483,0.0833673469387754,0.1453338682345785,0.1323226910771131,0.1726406506128357,0.1027449400378707,0.1453338682345785
184,Metagentiana,1.0,339.55169384931264,10.953280446752022,0.7302186964501347,31.0,0.0497484839900219,0.7679886290251416,0.002960082540673,1.2371209036519482,1.248325959296398,0.677734375,0.8923940963393694,0.6998507130493168,0.7061894718929682,0.8352644084034182,0.8923940963393694
185,Mexotis,1.0,0.575,0.2875,0.575,2.0,0.0013057904631093,0.6047413793103448,5.012631336312419e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
186,Microplumeria,1.0,0.7621487119437939,0.2540495706479312,0.2540495706479312,3.0,0.001153862631336,0.2671900656814449,6.644122637251494e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
187,Mitchella,2.0,20.261681858838973,2.532710232354872,0.7236314949585347,8.0,0.0115032656251427,0.7610607102150106,0.0001766336372382,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
188,Mitracarpus,1.0,293.7931991304664,10.492614254659514,0.7772306855303344,28.0,0.0476561934845912,0.8174322727129378,0.0025611773849684,1.144717959157672,1.1601895557106443,0.6096938775510206,0.8257394614466541,0.6475775145274288,0.6563298980859392,0.7514088332022989,0.8257394614466541
189,Mitragyna,10.0,2994.1286195733783,34.81544906480672,0.8191870368189818,86.0,0.1581275873311136,0.8615587801027221,0.0261016746842145,1.0018054344547218,1.0018054350212628,0.597890751757707,0.9118826038886289,0.56673058030961,0.5667305448778167,0.7368622331673469,0.9118826038886289
190,Mondia,1.0,38.501166702539,3.500106063867181,0.7000212127734363,11.0,0.0158970612802403,0.7362292065375796,0.0003356385299091,0.4741393130578373,0.5124438382305263,0.2975206611570247,0.6840384356390417,0.2682249854065976,0.2898941905356123,0.3666752465213471,0.6840384356390417
191,Morinda,9.0,21429.978934786064,93.99113567888624,0.8281157328536233,228.0,0.4268964472567302,0.8709493052426038,0.1868184068609107,1.428622016751516,1.43162350251614,0.7312217539711295,0.797329128874095,0.8081846601654317,0.8098825772727415,0.9011841929109844,0.797329128874095
192,Mostuea,1.0,79.66389945568307,5.310926630378871,0.7587038043398387,15.0,0.0241215907625126,0.7979471045643132,0.0006944795804946,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
193,Mussaenda,5.0,811.9005604505269,17.274480009585677,0.7510643482428556,47.0,0.0784586130493589,0.7899125041864515,0.0070778403326676,0.4208593206899597,0.4210042524054558,0.25350837483024,0.6071716548713028,0.2380840019830308,0.238165976167376,0.3124329096157952,0.6071716548713028
194,Mycetia,1.0,15.44118645448405,2.2058837792120074,0.735294593070669,7.0,0.010018859136079,0.7733270720226002,0.0001346103914636,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
195,Nauclea,6.0,2284.5461428649505,30.460615238199345,0.8232598713026849,75.0,0.1383484552295134,0.8658422784390306,0.0199158044956113,0.9933012029529058,0.9969101030748342,0.550207756232687,0.7165153598045995,0.5619196580602864,0.5639612105895689,0.6780959812001088,0.7165153598045995
196,Neolamarckia,1.0,88.85555878387297,5.55347242399206,0.740462989865608,16.0,0.0252232046204862,0.7787627996862428,0.0007746089710705,0.900908873225472,0.9352264217934734,0.537037037037037,0.820042596026009,0.5096524644099689,0.5290661849882023,0.6618639094873494,0.820042596026009
197,Neonauclea,4.0,2533.133866420906,31.664173330261328,0.8016246412724386,80.0,0.1438148715022531,0.8430879847865302,0.0220828977354707,1.187876655381718,1.1882542017503666,0.6584409928872115,0.8568718799534863,0.671992787309187,0.6722063263682008,0.8114865449941151,0.8568718799534863
198,Nerium,1.0,5442.321432669284,45.73379355184272,0.7751490432515716,119.0,0.2077173963889034,0.8152429592818253,0.0474440886185787,0.6100761235537466,0.6474652412331819,0.2818055555555555,0.3790616083046488,0.3451256937160075,0.3662770395588242,0.3473073807801289,0.3790616083046488
199,Nernstia,1.0,14.037100409964465,2.005300058566352,0.6684333528554506,7.0,0.0091078319726909,0.7030074917962498,0.0001223701032799,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
200,Notopleura,1.0,0.725,0.3625,0.725,2.0,0.0016464314534857,0.7625,6.320274293611311e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
201,Ochrosia,17.0,1184.1014218384655,21.144668247115455,0.7688970271678349,56.0,0.0960365431050268,0.8086675630558264,0.0103225458999644,0.1520053108362029,0.1696556835739284,0.0677131425053862,0.2192973081321753,0.0859908072541379,0.0959757799591396,0.0834521311035726,0.2192973081321753
202,Odontadenia,1.0,0.8571428571428572,0.4285714285714286,0.8571428571428572,2.0,0.0019465199450077,0.9014778325123152,7.472245470279384e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
203,Oldenlandia,4.0,846.1446291570089,17.628013107437685,0.7501282173377739,48.0,0.0800643179104673,0.788927952717314,0.0073763671011563,0.912156417282184,0.9123031034906788,0.5355902777777778,0.8302805518296419,0.516015303890659,0.5160982530744823,0.660080870938084,0.8302805518296419
204,Oncinotis,1.0,5.445458638949738,1.0890917277899477,0.5445458638949738,5.0,0.0049465237968676,0.5727120292688518,4.747143758990024e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
205,Ophiorrhiza,20.0,3407.404564581602,37.44400620419343,0.832089026759854,91.0,0.1700661780940676,0.8751281143508809,0.0297044572102881,1.2486860694177166,1.2488211509626868,0.687381852551985,0.900736599988036,0.7063932340622701,0.7064696063712252,0.8471543094137426,0.900736599988036
206,Orbea,1.0,102.388022987863,4.266167624494291,0.3709710977821123,24.0,0.019376420862924,0.3901592580122215,0.0008925798478122,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
207,Orphium,1.0,6.944383994383995,1.388876798876799,0.6944383994383995,5.0,0.0063081115770685,0.7303576269955581,6.0538498820235865e-05,0.6730116670092565,0.7070860020527115,0.48,0.9709505944546688,0.3807289115045549,0.4000050520890865,0.5915693977211068,0.9709505944546688
208,Orthanthera,1.0,1.3846153846153846,0.4615384615384615,0.4615384615384615,3.0,0.0020962522484699,0.4854111405835543,1.2070550375066696e-05,0.6365141682948128,1.0662472192320789,0.4444444444444444,0.9182958340544894,0.3600819396326721,0.603185854663513,0.5477494423343582,0.9182958340544894
209,Orthosia,1.0,490.8536460066453,11.686991571586791,0.5700971498335021,42.0,0.0530809117795401,0.5995849334455798,0.0042790754217671,0.4135132270756885,0.5695492693404947,0.1780045351473922,0.2982867410220438,0.2339282490255809,0.32219925792402,0.2193792409349342,0.2982867410220438
210,Oxyanthus,3.0,19.85289350938037,2.4816116886725466,0.709031911049299,8.0,0.0112711821781196,0.7457059754139179,0.0001730699758636,0.9743147528693494,1.147477030398024,0.59375,0.8868595071429147,0.5511788480149405,0.6491383056416026,0.7317590206185566,0.8868595071429147
211,Oxyceros,1.0,11.160035506851534,1.860005917808589,0.7440023671234356,6.0,0.0084479234393094,0.7824852481815443,9.728894555826653e-05,0.4505612088663046,0.716345036462323,0.2777777777777777,0.6500224216483541,0.2548866342542695,0.4052429729792743,0.3423434014589737,0.6500224216483541
212,Oxystelma,1.0,12.075606735970386,1.725086676567198,0.5750288921890659,7.0,0.0078351364532122,0.6047717659229831,0.000105270547356,0.410116318288409,0.6556701949606576,0.2448979591836735,0.5916727785823274,0.23200658637327,0.3709186573162392,0.301821121286279,0.5916727785823274
213,Paederia,1.0,306.2305395144524,9.878404500466209,0.6585603000310805,31.0,0.0448665265650281,0.6926237638257915,0.002669601388706,0.3795349255810945,0.4908659924368944,0.1789802289281999,0.3454675771388097,0.2147064102715843,0.2776874047901796,0.2205817213146689,0.3454675771388097
214,Palicourea,24.0,2241.592833160426,30.291795042708458,0.8299121929509167,74.0,0.1375816941816795,0.8728386856897572,0.0195413538760926,1.2630329288140556,1.3135134688122665,0.646652049249452,0.7049120992552694,0.7145093848353322,0.7430666453396982,0.7969574235617037,0.7049120992552694
215,Parahancornia,2.0,34.92658350744273,3.4926583507442728,0.776146300165394,10.0,0.0158632346619173,0.8162917984498109,0.0003044766729734,0.5004024235381879,0.5391223794591277,0.3199999999999998,0.7219280948873623,0.2830822693974414,0.3049864865828079,0.3943795984807376,0.7219280948873623
216,Parepigynum,1.0,36.98400060051726,2.311500037532329,0.3082000050043105,16.0,0.0104985554938667,0.3241413845734989,0.0003224124527866,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
217,Parsonsia,4.0,198.19480493035556,8.617165431754588,0.7833786756140535,23.0,0.0391381302254643,0.823898262283746,0.001727786938936,0.9183987247993112,0.9298545627973556,0.5444234404536862,0.8359625449963987,0.5195466348656982,0.5260272749669046,0.6709671807800833,0.8359625449963987
218,Pauridiantha,2.0,7.307071503636754,1.4614143007273508,0.7307071503636754,5.0,0.0066375681966658,0.7685023477962792,6.370027060140018e-05,0.6730116670092565,0.7070860020527115,0.48,0.9709505944546688,0.3807289115045549,0.4000050520890865,0.5915693977211068,0.9709505944546688
219,Pavetta,2.0,149.18030762870757,7.103824172795599,0.7103824172795599,21.0,0.0322647160224083,0.7471263354147095,0.0013004971909224,0.5940241655824704,0.710408810383085,0.3219954648526077,0.5407040970774402,0.3360449529421082,0.4018847953104408,0.3968388816912187,0.5407040970774402
220,Pentagonia,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
221,Pentalinon,2.0,6.629315647773168,1.3258631295546337,0.6629315647773167,5.0,0.0060219110607332,0.6972211284726952,5.779185279014617e-05,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
222,Pentanisia,1.0,0.9508196721311476,0.4754098360655737,0.9508196721311476,2.0,0.0021592543652272,1.0,8.288884319490244e-06,0.6931471805599453,-0.0,0.5,1.0,0.3921197573583957,0.0,0.6162181226261529,1.0
223,Pentas,3.0,75.27363030277736,5.018242020185157,0.7168917171693082,15.0,0.0227922524227219,0.7539723232297897,0.0006562068835716,0.6365141682948128,0.6373523863030217,0.4444444444444444,0.9182958340544894,0.3600819396326721,0.3605561045504028,0.5477494423343582,0.9182958340544894
224,Pergularia,2.0,285.77815326185146,10.206362616494696,0.7560268604810885,28.0,0.0463560729309736,0.7951316980921792,0.0024913052630849,0.7549967581308245,0.8361933258674088,0.3673469387755104,0.5446150394212923,0.4271086342232206,0.4730422521434734,0.4527316819294187,0.5446150394212923
225,Periploca,6.0,5359.662713697393,45.420870455062655,0.776425135983977,118.0,0.2062961372742527,0.8165850568107345,0.0467235013404257,0.564520636983617,0.5759420143958263,0.2710428037920138,0.4072155617278715,0.3193545345145916,0.3258156925747225,0.334042975408087,0.4072155617278715
226,Petchia,3.0,178.4447131633794,8.111123325608155,0.7724879357722052,22.0,0.0368397477693329,0.8124442083121468,0.0015556131495687,0.4741393130578373,0.4779349055550814,0.2975206611570247,0.6840384356390417,0.2682249854065976,0.2703721700567638,0.3666752465213471,0.6840384356390417
227,Picralima,1.0,79.66060377866106,4.978787736166316,0.6638383648221755,16.0,0.022613055804285,0.6981748319681501,0.0006944508500356,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
